id,isbn,title,author,publisher,year,month,day,,,,que,category_id
1400,"9780582846920","Intelligent business skills book","Irene Barrall, Nikolas Barrall","Pearson Education",2006,1,1,,,,"QUEUE1",12
1401,"9781408255995","Intelligent business : intermediate business english","Tonya Trappe ; Graham Tullis","Pearson Education",2005,2,2,,,,"QUEUE1",12
1402,"9780582847965","Intelligent business","Tonya Trappe, Graham Tullis","Pearson Education",2005,2,2,,,,"QUEUE1",12
1403,"9780582846883","Intelligent business","Christine Johnson","Pearson Longman",2008,2,2,,,,"QUEUE1",12
1404,"9780582846968","Intelligent business. upper intermediate business English","Christine Johnson, Irene Barrall","Pearson Education",2006,2,2,,,,"QUEUE1",12
1405,"9780521149921","International negotiations : student's book with Audio CDs","Mark Powell","Cambridge University Press",2011,2,2,,,,"QUEUE1",12
1406,"9781408220016","Market leader : business English","Peter Strutt","Pearson/Longman",2010,3,3,,,,"QUEUE1",12
1407,"9780521448055","Decisionmaker : [14 business situations for analysis and discussion]","David Evans","Cambridge University Press",1998,1,1,,,,"QUEUE1",12
1408,"9780521617291","In business : activities to bring business English to life","Marjorie Rosenberg","Cambridge University Press",2005,1,1,"14/07/2015 16:20:21: 1 copies returned by Sian Morrey
13/07/2015 10:51:03: 1 copies borrowed by Sian Morrey
",,,"QUEUE1",12
1409,"9780521587341","Cambridge business English activities : serious fun for business English students!","Jane Cordell","Cambridge University Press",1999,1,1,"14/07/2015 16:20:22: 1 copies returned by Sian Morrey
13/07/2015 10:51:03: 1 copies borrowed by Sian Morrey
",,,"QUEUE1",12
1410,"9780521533409","Intercultural resource pack : intercultural communication resources for language teachers","Derek Utley","Cambridge Univ. Press",2004,2,2,,,,"QUEUE1",12
1411,"9781405813457","Market Leader : upper intermediate business English","David Cotton .","Langenscheidt-Longmann",2009,2,2,,,,"QUEUE1",12
1412,"9781405843478","Market leader. advanced business English","Iwonna Dubicka, Margaret O'Keeffe","Pearson/Longman",2006,1,1,,,,"QUEUE1",12
1413,"9781408249499","Market leader","Bill Mascull","Pearson Education",2010,2,2,,,,"QUEUE1",12
1414,"9781408220023","Accounting and finance : business English","Sara Helm","Pearson Longman",2010,1,1,,,,"QUEUE1",12
1415,"9781408220054","Business law market leader","A Robin Widdowson","Pearson Longman",2010,1,1,,,,"QUEUE1",12
1416,"9781408220061","Logistics management : business English","Nina O'Driscoll and Adrian Pilbeam","Pearson Longman",2010,2,2,,,,"QUEUE1",12
1417,"9781408220078","Marketing : business English","Nina O'Driscoll","Pearson Longman",2010,1,1,,,,"QUEUE1",12
1418,"9780759398566","New business matters : business English with a lexical approach","Mark Powell with Ron Mart�nez and Rosi Jillett","Thomson Heinle",2004,5,5,,,,"QUEUE1",12
1419,"9780435240370","Reward : communicative activities for students of business English","David Riley","Heinemann",1996,1,1,,,,"QUEUE1",12
1420,"9780435240363","Reward","Colin Benn ..","Heinemann [u.a.]",1995,1,1,,,,"QUEUE1",12
1421,"9780435242107","Reward : elementary ; communicative activities for students of business English","David Riley","Heinemann, c1997.",1998,1,1,,,,"QUEUE1",12
1422,"9780521539111","Telephoning in English","B. Jean Naterop ; Rod Revell","Cambridge Univ.-Press",2007,2,2,,,,"QUEUE1",12
1423,"9781900783798","Telephoning","Susan Lowe","Addlestone, Surrey",2004,1,1,,,,"QUEUE1",12
1424,"9780582435230","Market leader : upper intermediate business English : practice file","John Rogers","Pearson Education",2001,1,1,,,,"QUEUE1",12
1425,"9780582838208","Market leader : intermediate business English","John Rogers","Pearson Longman",2005,3,3,,,,"QUEUE1",12
1426,"9780582328389","Market leader","David Cotton, David Falvey and Simon Kent","Longman [u.a.]",2001,1,1,,,,"QUEUE1",12
1427,"9781447922278","Market Leader : Intermediate Business English : business English course book","David Cotton, David Falvey, Simon Kent","Pearson Education",2012,1,1,,,,"QUEUE1",12
1428,"9780582507203","Market leader","David Cotton, David Falvey, Simon Kent","Longman [u.a.]",2006,4,4,,,,"QUEUE1",12
1429,"9780906717462","Meetings : ten simulations on international topics","Malcolm Goodale","LTP",1995,1,1,,,,"QUEUE1",12
1430,"9781447922254","Market leader : advanced : business English course book with MyEnglishLab","Iwonna Dubicka, Margaret O'Keeffe","Pearson Education Limited",2013,2,2,,,,"QUEUE1",12
1431,"9781408237038","Market leader","Iwonna Dubicka; Margaret O'Keeffe","Longman [u.a.]",2011,1,1,,,,"QUEUE1",12
1432,"9780582817975","Across cultures : culture, literature, music, language","Elizabeth Sharman","Longman; Pearson Education",2004,1,1,,,,"QUEUE1",2
1433,"9780582817982","Across cultures","Elizabeth Sharman","Longman",2005,2,2,,,,"QUEUE1",2
1434,"9780333444887","About Britain","Marion Geddes","Macmillan",1988,1,1,,,,"QUEUE1",2
1435,"9781842360644","The way we live","Brian Williams","Miles Kelly",2001,1,1,,,,"QUEUE1",2
1436,"9780521626125","The book of days a resource book of activities for special days in the year","Adrian Wallwork","Cambridge University Press",1999,3,3,"09/07/2015 15:41:14: 1 copies returned by Mateusz Kieleczala
09/07/2015 15:31:06: 1 copies borrowed by Mateusz Kieleczala
",,,"QUEUE1",2
1437,"9780194324298","Britain","J O'Driscoll","Sixth impression",2000,1,1,,,,"QUEUE1",2
1438,"9780582064614","Britain in close-up : [an in-depth study of the changing face of contemporary Britain]","David McDowall","Longman",1997,1,1,,,,"QUEUE1",2
1439,"9780194306447","Britain : for learners of English","James O'Driscoll","Oxford University Press",2009,4,3,"23/07/2015 14:44:50: 1 copies borrowed by Alice Fursdon
",,,"QUEUE1",2
1440,"9780194306478","Britain for learners of English workbook","James O'Driscoll","Oxford University press",2009,4,3,"23/07/2015 14:44:49: 1 copies borrowed by Alice Fursdon
",,,"QUEUE1",2
1441,"9781873775189","Colourful Peak District","Lindsey Porter","Ashbourne Editions",2000,2,2,,,,"QUEUE1",2
1442,"9780521181983","Communicating across cultures","Bob Dignen","Cambridge University Press",2011,2,2,,,,"QUEUE1",2
1443,"9780900823855","Earning a living : memories of work in and around Sheffield","memories of work group","Workers' Educational Association",2008,2,2,,,,"QUEUE1",2
1444,"9780900823879","Earning a living : memories of work in and around Sheffield : a collection of stories and anecdotes of working life from Sheffield and the changes at work we have all seen over the last 50 years","memories of work group","Workers' Educational Association, Sheffield Branch",2008,2,2,,,,"QUEUE1",2
1445,"9789279028649","Europe in 12 lessons","Pascal Fontaine","Office for Official Publications of the European Communities",2006,10,10,,,,"QUEUE1",2
1446,"9789289477598","Many tongues, one family languages in the European Union","[prepared by] European Commission, Directorate-General for Press and Communication","Office for Official Publications of the European Communities",2004,2,2,,,,"QUEUE1",2
1447,"9789289400770","How Europeans see themselves : looking through the mirror with public opinion surveys","[prepared by] European Commission","Office for Official Publictions of the European Communities",2000,2,2,,,,"QUEUE1",2
1448,"9789282876046","A Community of fifteen: key figures","[prepared by] European Commission, Directorate-General for Education and Culture","Office for Official Publications of the EC",2000,2,2,,,,"QUEUE1",2
1449,"9783190026555","Fit for Britain : survival tactics","Jackie Sykes ; Lynda Conroy","Hueber",1999,1,1,,,,"QUEUE1",2
1450,"9780333597897","Focus on Britain today","Clare Lavery","Macmillan.",1993,1,1,,,,"QUEUE1",2
1451,"9780333535158","Focus on studying in Britain","Nic Underhill","Macmillan",1991,1,1,,,,"QUEUE1",2
1452,"9780194542456","Aspects of Britain and the USA","Christopher Garwood; Guglielmo Gardani; Edda Peris","Oxford Univ. Press",1993,1,1,,,,"QUEUE1",2
1453,"9780582790889","Famous British and American songs and their cultural background","Mario Papa, Giuliano Iantorno ; [translated from the Italian]","Longman",1979,1,1,,,,"QUEUE1",2
1454,"9780194327848","Spotlight on Britain","Susan Sheerin, Jonathan Seath, Gillian White","Oxford University Press",1985,1,1,,,,"QUEUE1",2
1455,"9780435280413","Life in Britain","H.F. Brookes and C.E. Fraenkel","Heinemann Educational",1982,1,1,,,,"QUEUE1",2
1456,"9780752578231","Romans (History Makers)","Clare Oliver",,2002,1,1,,,,"QUEUE1",2
1457,"9780099403272","Look out London!","Louise Nicholson ; Illustrated by Paul Cox ; Hand lettering by Judy Balchin","Red Fox",2000,1,1,,,,"QUEUE1",2
1458,"9780521586627","What's it like? life and culture in Britain today","Joanne Collie & Alex Martin","Cambridge University Press",2000,1,1,,,,"QUEUE1",2
1459,"9780752578248","Vikings (History Makers)","Clare Oliver",,,1,1,,,,"QUEUE1",2
1460,"9780000462983",,,,,1,1,,,,"QUEUE1",2
1461,"9780956195708","Home: A Personal Geography of Sheffield","Carl Lee",,2009,1,1,,,,"QUEUE1",2
1462,"9789960562858","Mada'in Saleh","Mohammad Babelli","M. Babelli",2007,1,1,,,,"QUEUE1",2
1463,"9780194313339","Oxford guide to British and American culture : for learners of English","editor, Jonathan Crowther, Kathryn Kavanagh","Oxford University Press",1999,1,1,,,,"QUEUE1",2
1464,"9780521586610","What's it like?","Joanne Collie & Alex Martin","Cambridge University Press",2000,1,1,,,,"QUEUE1",2
1465,"9783125133693","In Britain : 21st century edition","Teacher's Guide","Chancerel International Publishers",2000,1,1,,,,"QUEUE1",2
1466,"9780333974483","People like us","Simon Greenall","Macmillan",2005,1,1,,,,"QUEUE1",2
1467,"9780194322911","When in Britain : intermediate","Rob Nolasco, P�ter Medgyes","Oxford University Press",1990,2,2,,,,"QUEUE1",2
1468,"9780750238311","Evacuation","Margaret Stephen","Hodder Wayland",2001,1,1,,,,"QUEUE1",2
1469,"9789279036095","Key facts and figures : about Europe and the Europeans","European Commission","Office for Official Publications of the European Communities",2007,3,3,,,,"QUEUE1",2
1470,"9781841650425","Saxons & Vikings","[text by Brenda Williams]","Pitkin Guides.",2001,3,3,,,,"QUEUE1",2
1471,"9780744555813","Shakespeare : his work & his world","Michael Rosen ; illustrated by Robert Ingpen","Walker Books",2001,1,1,,,,"QUEUE1",2
1472,"9780711702271","York : city of Minster","[written by John Shannon]","Jarrold",1986,1,1,,,,"QUEUE1",2
1473,"9780853724858","University city of Oxford","[written by Jane Drake]","Pitkin Guide",1997,1,1,,,,"QUEUE1",2
1474,"9780853729891","York","watercolours by Valerie Petts","Pitkin",2000,2,2,,,,"QUEUE1",2
1475,"9780333974520","People like us, too : exploring cultural values and attitudes : teacher's guide","Miles Craven","Macmillan",2004,2,2,,,,"QUEUE1",2
1476,"9780333974476","People like us exploring cultural values and attitudes","Simon Greenall","Macmillan Education",2007,1,1,,,,"QUEUE1",2
1477,"9780851001210","Well dressing in Derbyshire","Roy Christian ; [photography mainly by Jeremy Beckett with additional shots by Peter W. Brown]","Derbyshire Countryside",1996,1,1,,,,"QUEUE1",2
1478,"9780853729433","Sheffield and Its Region","Roger A Redfern",,,6,6,,,,"QUEUE1",2
1479,"9780750948968","A Century of Sheffield","","Gardners Books",2007,1,1,,,,"QUEUE1",2
1480,"9780194592536","Right now","Alan Pulverness, Antoinette Moses","Oxford University Press",2000,1,1,,,,"QUEUE1",2
1481,"9780749508913","London","","AA Publishing",1994,1,1,,,,"QUEUE1",2
1482,"9781847461391","Sheffield","Sheena Woodhead","",2009,2,2,,,,"QUEUE1",2
1483,"9788586720192","Florian�polis: Ilha Dos Sonhos (Island of Dreams)","Jakzam Kaiser, Eduardo Marques",,,2,2,,,,"QUEUE1",2
1484,"9781872826110","The story of the train","[National Railway Museum]","National Museum of Science & Industry]",1999,1,1,,,,"QUEUE1",2
1485,"9780521165266","Cambridge academic English","Chris Sowton, Martin Hewings","Cambridge University Press",2012,5,5,,,,"QUEUE1",7
1486,"9780521165204","Cambridge Academic English : an integrated skills course for EAP","B2 Upper intermediate","Cambridge Univ. Press",2012,1,1,,,,"QUEUE1",7
1487,"9780521544894","A writer's workbook : a writting text with readings","Trudy Smoke","Cambridge University Press",2007,1,1,,,,"QUEUE1",44
1488,"9780131363342","Ready to write 3 : from paragraph to essay","Karen Blanchard, Christine Root","Pearson Education",2009,1,1,,,,"QUEUE1",44
1489,"9781424071142","Great writing 4 : great essays","Keith S. Folse, April Muchmore-Vokoun, Elena Vestri Solomon","Heinle Cengage Learning",2010,1,1,,,,"QUEUE1",44
1490,"9781424071111","Great writing 1 : great sentences for great paragraphs","Keith Folse, April Muchmore-Vokoun, Elena Vestri Solomon","Heinle Cengage Learning",2010,1,1,,,,"QUEUE1",44
1491,"9780194309226","Effective academic writing","Alice Savage, Patricia Mayer","Oxford University Press",2005,1,1,,,,"QUEUE1",44
1492,"9780952280859","The anti-grammar grammar book : a teacher's resource book of discovery activities for grammar teaching","Nick Hall and John Shepheard","ELB Pub.",2008,1,1,,,,"QUEUE1",24
1493,"9780521614030","Advanced grammar in use : a self-study reference and practice book for advanced learners of English ; with answers","Martin Hewings","Cambridge Univ. Press",2006,1,0,"11/08/2015 15:50:41: 1 copies borrowed by Christine Hogan
",,,"QUEUE1",24
1494,"9788466814119","@work, upper intermediate B2","Anna Cowper, James Greenan","Richmond",2013,1,1,,,,"QUEUE1",12
1495,"9781285750712","Great Writing 1","Folse, Muchmore-Vokoun, Solomon",,,1,1,,,,"QUEUE1",4
1496,"9780472030293","Vocabulary myths : applying second language research to classroom teaching","Keith S. Folse","University of Michigan Press",2004,1,1,,,,"QUEUE1",43
1497,"9780194417235","Lecture ready : strategies for academic listening, note-taking, and discussion","[Peg Sarosy ...] [ser. eds.]","Oxford Univ. Press",2007,1,1,,,,"QUEUE1",31
1498,"9780132803069","General engineering : teacher's book","C.M. and D. Johnson","Phoenix ELT",1995,1,1,,,,"QUEUE1",14
1499,"9781901130010","The alien's guide to Britain","Jim Watson","Survival Books",2000,1,1,,,,"QUEUE1",14
1500,"9780752554082","The ancient world","written by Fiona Macdonald ; illustrated by David Allister","Parragon",2000,1,1,,,,"QUEUE1",14
1501,"9780864423207","Russia, Ukraine & Belarus : a Lonely Planet travel survival kit","John Noble ... [et al.]","Lonely Planet",1996,1,1,,,,"QUEUE1",14
1502,"9780750944175","York : a city revealed","Leonard Markham","Sutton",2006,1,1,,,,"QUEUE1",14
1503,"9780761913382","Working across cultures : applications and exercises","Martin J. Gannon","Sage Publications",2001,1,1,,,,"QUEUE1",14
1504,"9781904154310","Peak District from above","photographs by Jason Hawkes ; text by Adele McConnel","Myraid Books Limited",2002,1,1,,,,"QUEUE1",14
1505,"9781904736714","South Yorkshire : a panorama of people and places in Sheffield, Barnsley, Rotherham and Doncaster","Melvyn Jones","Myriad",2005,1,1,,,,"QUEUE1",14
1506,"9780600566212","World art treasures","general editor Geoffrey Hindley ; foreword by Frederick J. Cummings","Spring",1989,1,1,,,,"QUEUE1",14
1507,"9788466810661","The big picture, B2 upper intermediate","Sheila Dignen","Richmond",2012,2,2,,,,"QUEUE1",33
1508,"9780194517966","English File: Pre-intermediate: Multipack A",,,2013,1,1,,,,"QUEUE1",33
1509,"9780194331159","English for life : intermediate flashcards","Tom Hutchinson","Oxford University Press",2011,1,1,,,,"QUEUE1",33
1510,"9781781640982","Illustrated English idioms : Levels B1 & B2","Andrew Betsis, Lawrence Mamas","Global ELT",2013,1,1,,,,"QUEUE1",33
1511,"9781781640999","Illustrated English idioms","Andrew Betsis, Lawrence Mamas","Global ELT",2013,2,2,,,,"QUEUE1",33
1512,"9788488378057","It's personal","[edited by Robert Campbell, with Gill Holley ; authors, Robert Campbell ... et al.]","English Language Bookshop",2008,2,2,,,,"QUEUE1",33
1513,"9781859648971","ESOL practice grammar : supplementary grammar support for ESOL students","David King","Garnet Publishing",2007,3,3,,,,"QUEUE1",33
1514,"9780230458277","Open Mind Beginner Student's Book","Dorothy Zemach",,,1,1,,,,"QUEUE1",33
1515,"9781111054120","Outcomes. teacher's book","Barbara Garside","Heinle Cengage Learning",2011,2,2,,,,"QUEUE1",33
1516,"9780230423244","Straightforward intermediate","Philip Kerr & Ceri Jones","Macmillan",2012,2,2,,,,"QUEUE1",33
1517,"9781111034054","Outcomes. teacher's book","Carol Nuttall and David Evans","Heinle Cengage Learning",2010,2,2,,,,"QUEUE1",33
1518,"9781111034047","Outcomes Upper Intermediate","Hugh Dellar and Andrew Walkley","Heinle Cengage Learning",2010,1,1,,,,"QUEUE1",33
1519,"9781424027965","Outcomes intermediate : student's book","Hugh Dellar, Andrew Walkley","Heinle, Cengage Learning",2010,3,3,,,,"QUEUE1",33
